SRX003935	SRX003921	SRX003924	SRX003923	SRX003925	SRX003932	SRX003920	SRX003922	SRX001291	SRX001364	SRX001365	SRX001366	SRX001367	SRX001368	SRX003931	SRX003929	SRX003928	SRX003934	SRX003926	SRX003927	SRX003930	SRX003933
8.390637006175151	8.823770596477909	8.157827481609754	8.222674444682808	7.886551183176955	9.031058288767653	7.489874929168702	7.546453400908809	8.197010225033102	8.261108312903996	8.542597720282274	8.420911734098343	8.888364087094168	8.340276372177573	8.24182713402233	7.193371645324872	7.576713073117031	8.935771862622067	7.619699098837665	7.584464677392038	8.389842850813887	8.701009707400988
1.016148099196124	0.43529078766355817	-0.2715137634907519	1.6688679876141497	1.340910934861307	3.620403979796264	-3.557518440461199	1.5623603995087376	-3.557518440461199	-3.557518440461199	-1.4069848444692452	-3.557518440461199	-3.557518440461199	-3.557518440461199	7.033323997787032	-3.557518440461199	-3.557518440461199	-1.5639249572453784	-3.557518440461199	4.246002450768838	5.254474894611028	3.9021055867285734
3.8695525357819713	2.071589348759466	4.039339141711169	4.522673130798747	2.9514929017174665	3.055851263952557	2.3337969890899117	3.1193946962859145	2.623095990816249	2.0615469056677105	2.5676035108968103	2.1460318823785918	2.6174259467412124	1.330567001929546	4.462273054405508	3.7366330010072577	4.0598749010136945	2.2154487906994125	1.1669134043957619	3.498341666866936	5.206754566512201	3.6289648768953944
6.805016380875696	6.642136058700305	8.032335603193891	6.331768938023002	5.651700128611099	5.498947222728555	5.824517428800306	4.671919035791021	6.045497034369468	6.162884373197557	5.994963348897742	6.113394359036349	6.294688612850712	6.019859797238445	4.327165896246482	5.207170285712739	5.463373787213446	5.30739559277638	5.718472391552397	6.818045421583785	5.848768219123899	4.578933159331102
-3.557518440461199	-3.557518440461199	-3.557518440461199	-3.557518440461199	-3.557518440461199	5.9714413647023745	-1.0058848989939795	7.008480523234599	-0.06960117162892256	-3.557518440461199	-3.557518440461199	-3.557518440461199	-3.557518440461199	-3.557518440461199	4.715132796195931	5.09009440606003	-3.557518440461199	5.878960346218421	-3.557518440461199	1.8586805641190294	5.889639008375766	5.4668249588763835
5.4700909995740465	4.556371262115884	5.0679466096847765	5.355269648358027	5.260692671333111	3.2292529801368564	5.297296567425455	3.7663349365741188	3.9734598752040946	4.560653801257077	4.843839541663726	4.619497685434121	4.602371797220803	4.870162916812058	4.306788997782226	5.649236617291896	4.605040720195147	4.5477063173222545	5.551302034865545	5.870982046845747	5.718712718119725	4.503756176788895
2.90925778808111	-3.557518440461199	0.10606488113326873	2.3324157337931526	3.0074670542155615	-0.1820214291167216	-3.557518440461199	1.0934346156237842	-0.06960117162892256	-3.557518440461199	-3.557518440461199	-1.3400165294190556	-3.557518440461199	-3.557518440461199	3.672794596525141	-3.557518440461199	6.728264995887958	1.3884060554935798	-3.557518440461199	6.934019608747042	1.1076403627439433	2.5851441171345324
4.20882351518309	2.682838844786464	4.760186434500141	4.561006986898311	5.878755129448021	2.8049255577117087	3.3799959157865045	3.36867567520289	4.124682704585191	3.502176718734489	3.9054819434074246	3.933475473925539	3.997329067318739	3.900666899141641	1.7920869907889287	2.3972245205534493	1.968682179429861	1.241594293907937	2.7150272147154517	5.050587111157997	1.9301413217208288	9.57567960756067
3.240298181787216	3.162803143642348	4.351042178967813	2.576496672523183	3.587341388023139	2.282182884061626	2.3337969890899117	2.436168010974271	3.3923923773826625	4.03936169724702	3.281903956471991	3.4512529844195035	2.4276306007965687	3.033018478441343	1.2247079196149213	3.3855471589711286	2.5431715489223428	2.2154487906994125	2.865162934688217	3.0616363833982345	2.4507286652962064	3.4602773926190955
6.5203744820496015	6.008940652108399	6.288250085262234	6.380812589600954	5.7534135479548265	5.711236690430759	4.430455143315347	6.31436116582581	6.667283998993079	7.021518277844854	6.93321858978438	6.962757861555831	7.29158791585659	6.674522041361052	4.982537293821203	4.601224118730861	5.237963023809862	6.2493260110723945	5.021948202874708	5.490186418841965	5.848768219123899	6.924041922868285
-1.2938420068635033	4.4558196773056515	5.655242742285328	3.3642218754970377	4.739247231349082	7.749191868156646	3.9800350480276503	8.19915407744094	3.267921946301006	3.2150712585635794	2.7032267681967608	3.409762263344386	2.8869975960867924	2.4555216867119336	7.183371888537526	6.33465154220575	7.456055222672886	5.497344306364146	3.345776816100217	5.371775570321233	8.02966457396744	6.172659670274734
0.46116435798250405	-3.557518440461199	1.2113125496244022	1.3565420627498055	-3.557518440461199	3.455608557426405	4.22275222667078	5.270674249586416	2.981239393542484	2.0615469056677105	1.4406444537286045	1.8056391761620612	1.0718563804929733	1.950490861910803	1.2247079196149213	3.124855799142936	-3.557518440461199	1.5216481874054526	3.705666082464756	3.5717999969878584	-3.557518440461199	2.2591982020757686
9.27562862537844	8.714857434002134	8.473647413310264	9.444405293774128	8.769747710696592	9.770856264760718	8.26387900648066	9.503425110586965	9.192527399263236	9.135395871718616	9.288447510525021	9.395713821410746	9.63821875288667	9.55677447912111	9.224074314634102	8.36409277859457	7.959891938746331	9.46097628221863	8.546237355305704	7.615194740192994	10.066550051955742	9.481165412899772
7.258835453122407	0.43529078766355817	-0.2715137634907519	-3.557518440461199	0.004322514296279549	2.7490432302949435	8.202495793824168	4.8668603881453185	8.801612356429526	8.602061143048404	9.064289161138033	9.316540246322354	9.24377944558853	8.900869567578813	5.293370394331478	5.68197168513964	3.364019772205205	6.7648567342166634	8.509648622814414	4.002085335680051	3.865414163418065	4.606144371929462
-3.557518440461199	-3.557518440461199	-3.557518440461199	-3.557518440461199	-3.557518440461199	8.450234134905461	1.926838794784119	-1.0153454789380703	2.623095990816249	2.0615469056677105	2.827188887450086	2.4212460319481455	2.2090290869400593	1.6111879887359695	-0.1054901907154812	1.2560859820525376	3.1730738379608656	1.078132297942223	1.8818829147104477	-3.557518440461199	1.1076403627439433	0.6797040036619632
1.7286739258520403	-1.3156439283890762	-1.587392159692368	-3.557518440461199	-3.557518440461199	4.3408312726946665	8.804080445324871	4.362732115268318	5.84224469611076	6.3002324176968925	6.43084859417044	6.823558398998988	7.173076791832622	6.491820078353082	5.48691919454014	1.823845621724275	-3.557518440461199	5.545084373684689	7.421851337808574	3.708366424498727	2.556042007633331	5.471764686402753
-3.557518440461199	-0.47682239091930806	-3.557518440461199	-3.557518440461199	3.211884817833547	3.009036634224012	0.7966452612881919	3.0497102031615584	1.4269821328160137	0.14702585783630762	0.8780780469276025	-0.5041032385460227	1.515302497751538	1.733372599234509	-0.1054901907154812	1.5677169952159637	4.216655942171937	7.130905890616351	1.1669134043957619	3.9479316478707696	-0.13142091373474002	1.569005260645425
4.352582207995106	5.43200465956659	6.193719501725383	5.3661354579094	4.447084342614014	4.661549476017455	6.4805818184332935	4.179119472861052	2.981239393542484	3.502176718734489	3.145659687750947	2.3352122557530888	3.346382214107987	3.5478596738903363	3.852236045025729	4.457365515400675	6.0263758695685175	4.593834514054422	5.483256964188429	5.220101250679619	5.625002206701336	3.9453637581566827
1.2298594826472948	0.05014774105450062	0.8637835649217059	2.7189288313991655	4.582235212382671	3.7961316684176465	1.1043957519424716	3.1193946962859145	4.887322198842144	5.282968302611946	4.901387699896149	4.5638412055556214	5.060427035282001	5.304009074428048	2.284143136077346	0.30649700516055445	-0.46767541463540857	4.291951149902318	3.2397884265105708	3.0616363833982345	0.7998581782231551	3.126169139667966
7.177493558124353	6.785755197303894	7.316917001255203	7.239427536507702	7.166006287583334	7.101756974226371	8.01941457626129	7.617413759127914	7.30428328484176	7.318060475607721	7.194360134164076	7.036171254695996	6.693021001758576	6.948122592832427	7.594000469374689	8.862324299776155	7.5176451624845235	6.917754963987731	8.050343072966548	7.562106839570979	6.863178626422463	6.460477513495918
4.077010225025902	4.516987550475801	4.385664631118097	4.379865800117325	3.348185608001695	4.661549476017455	2.6508556936744743	4.671919035791021	4.800118098602513	4.989947580209225	5.877993202589296	5.607859035150471	5.915254792129437	5.749982839223128	4.683871150703671	4.117815214280165	3.9450098045833784	4.737741079487572	4.390155351726271	3.0616363833982345	4.663280647950419	3.1994678461685626
2.2034984831944335	5.263756868178109	-1.587392159692368	5.193873678268476	6.26484660103562	9.33792402491797	6.020830626115654	5.535730559509901	4.05105177451247	2.377592222505235	3.483778759684593	4.505951147251025	3.8025244308777766	2.4555216867119336	7.679693753917981	5.396585846259704	2.3758719666139183	6.645828723137685	5.57328874911043	6.81047791750933	7.125182176594467	7.039995937270702
5.349580152228842	3.6369861857968226	5.44971139496456	6.566560263966326	5.736951533643371	3.455608557426405	3.4361266827259116	4.4733221883524745	6.808034381877815	6.618100608965269	6.386193480388668	6.827502627692937	6.788252252418235	6.322065256161198	4.534151656390375	3.124855799142936	2.186595422374513	6.5670830465418675	5.3107689556530255	5.780919308542776	1.7642298835708994	3.8575101499754334
-3.557518440461199	4.613501523454874	3.3217090227997588	-3.557518440461199	4.02716427346604	4.04846485786631	4.773203619020579	4.179119472861052	3.3923923773826625	3.626806135616777	3.483778759684593	3.811331416485991	3.776214835275068	2.8288688597735536	5.261961085748985	3.3855471589711286	2.186595422374513	4.346858110948856	4.390155351726271	4.4152097468499205	0.7998581782231551	4.650386024178588
4.583863799397553	-3.557518440461199	-3.557518440461199	5.777719856266208	6.752277371650525	4.0940371118200805	2.075615593642577	4.98357254882874	-3.557518440461199	-3.557518440461199	-0.5793522011153968	0.4062790253415053	-1.56881956558598	0.22029262084254994	4.619239174188065	0.30649700516055445	0.9996529834862663	2.4340671578930126	1.5682427013364317	2.9558496680739323	3.7369191022451607	10.18917437889395
4.258351911746592	5.719068212502582	5.024665552142345	4.970005471334691	4.342156853690821	4.791714540694617	4.611984098058083	5.610236174527972	5.927011541892829	6.633038090513754	6.1865417406763985	6.132649927580556	6.485399585105561	6.420849459749452	6.841255375031796	5.184502858422263	5.621347296540594	7.659746719957255	5.336709035924958	5.125687231426205	8.853377817277773	6.629142916133903
2.9699785470975066	-3.557518440461199	-3.557518440461199	3.7095930631199994	1.5054511546955527	0.49823992108389487	6.101146990113821	2.0644327410883556	9.15787148420616	9.303547116651005	9.3131747910181	9.228299899274242	9.691104513691045	9.024952220918781	2.832463694370543	2.041285026402332	-3.557518440461199	0.43446895848702605	7.427897392575956	-0.5665323921532189	0.40809326460994705	2.21274542774926
-3.557518440461199	-3.557518440461199	-3.557518440461199	-3.557518440461199	-3.557518440461199	4.911101396185941	-3.557518440461199	4.005957013731185	-3.557518440461199	-3.557518440461199	-3.557518440461199	-3.557518440461199	-3.557518440461199	-3.557518440461199	2.832463694370543	6.472017039371086	3.0672032671375	7.521399980871117	-3.557518440461199	-3.557518440461199	-0.13142091373474002	0.19754823662583557
-3.557518440461199	-3.557518440461199	-3.557518440461199	-3.557518440461199	-3.557518440461199	-3.557518440461199	8.83049919485677	-3.557518440461199	4.386545922508908	4.429903689612372	4.25366216469334	4.150529626122189	4.375822269899006	4.474155270053674	-3.557518440461199	-3.557518440461199	-3.557518440461199	-1.5639249572453784	7.901870668931436	-3.557518440461199	-3.557518440461199	0.6797040036619632
10.872437628229552	9.949617283311502	8.977820385468256	9.067995572688373	10.401629922485505	7.041970584111814	9.00648979740588	6.633006128933971	9.287762334425505	9.335860541365273	9.41115068963272	9.313731087345461	9.790982319898086	9.420166224725422	7.32688287370919	4.8519549256741605	2.9529438330858477	6.89950566774926	8.56006650082069	7.116930194871059	3.324941790888667	6.5449318352091606
8.3822837268005	8.316499723391459	7.869111528530559	7.857229508050894	8.695016396089683	8.3112316217829445	9.813245945698679	7.488377382790598	9.441547845412616	9.11159647182698	9.169049253191154	9.078307060738076	8.651096881396168	8.906562878833762	8.039046034801434	7.639092558396945	7.330111028489173	7.882052573520542	9.576327875772733	8.536776392789768	7.499865997255753	7.903569648788812
7.151513739956332	6.678288009630069	7.0784926757778726	7.29165492693046	6.862617607684837	6.13298529798067	5.760007377056182	6.063469278954696	6.691716780434048	6.865831150052047	6.894771540280163	7.1349628131472835	6.947040218986781	6.963810539516144	6.644202129948897	5.892414329314726	6.054354093351374	7.1871549160626	6.697424966837482	6.6330826833933045	5.929383776099293	6.417601549312791
6.119248536357844	4.278764656318364	3.853953560131494	3.0234675924730827	-3.557518440461199	9.614966043831958	9.420598485624021	9.450330286579284	7.136434355251633	7.077191985729391	6.592449019683681	6.647336764461791	6.784957199229723	6.689695884241078	8.04828126804252	7.466637262144871	5.564115031652663	7.476964546460944	8.209727339738421	5.8997954496475185	8.50939540760015	8.73479120520943
-3.557518440461199	-3.557518440461199	-3.557518440461199	-1.3422489060571265	-3.557518440461199	-1.5127406835963852	4.157469092608697	-0.14482999313070596	7.154125736075271	6.262306030269754	6.685479060387155	6.087313844623671	6.874487725222021	6.521804615970362	0.5777560268409723	0.30649700516055445	-3.557518440461199	0.13503228507021692	5.3107689556530255	-3.557518440461199	-3.557518440461199	-0.5318136031348807
8.111202106192868	9.256286238861305	8.528901764986957	8.469356710341506	8.157871049071547	5.156373248268133	2.7427451781516017	6.230240710624114	2.4040146861599405	3.2150712585635794	2.3367812055282684	2.579300653386646	2.493709181649702	2.524846847169936	5.852903108208127	6.580170143545128	5.583445823608646	5.841213590683843	1.8818829147104477	7.69955141791318	6.28386172758311	5.4519034777148265
-3.557518440461199	-1.3156439283890762	2.592890520807583	-3.557518440461199	-3.557518440461199	-1.5127406835963852	1.926838794784119	-3.557518440461199	-3.557518440461199	-3.557518440461199	-3.557518440461199	-3.557518440461199	-3.557518440461199	-3.557518440461199	-1.4483031363668342	-3.557518440461199	-3.557518440461199	-0.24328158670202021	1.5682427013364317	2.2652467525095954	-3.557518440461199	2.390204512262132
6.623200885630244	7.06029554563536	4.799235911368974	6.575950567296937	6.870185314637173	1.5876318701493601	6.589780342655365	3.249412609179728	7.072748088587686	7.141282869624453	6.8479723508053265	7.125382576307564	7.688907121603076	7.279286723352395	2.0094159600742625	2.041285026402332	4.216655942171937	5.828408633622026	6.593677262953499	4.670614278466161	2.913974470931723	5.293531209109643
-3.557518440461199	-3.557518440461199	-3.557518440461199	-3.557518440461199	0.9419082300734011	-3.557518440461199	6.742274775354924	-1.0153454789380703	2.4040146861599405	2.8562663701268267	1.4406444537286045	2.0412446760079903	2.935354936336394	3.8475371999894117	6.7193591393966345	-0.5976762382058878	1.3992881866826354	1.3884060554935798	4.852494544147787	2.432336893613829	-3.557518440461199	3.663915625744834
-3.557518440461199	-3.557518440461199	4.241891631641495	-1.3422489060571265	1.340910934861307	3.455608557426405	1.1043957519424716	3.8911152218490113	-3.557518440461199	-3.557518440461199	-0.056747075913408496	-1.3400165294190556	-1.56881956558598	-0.6781831807037592	3.539430567234732	2.546899690889911	3.5326218325180316	4.026434659576028	-0.3128344465927869	-3.557518440461199	-1.0030825838363848	3.987362534916566
2.4789040458388643	1.9585392869732012	2.70680455867899	2.7851968130264875	2.402534679827185	1.9267924029567103	2.2104740447591307	1.3468663636585436	1.8305816129888315	-3.557518440461199	1.4406444537286045	1.3592922512479384	1.6372568633101243	1.330567001929546	1.9048399424914586	4.635054042700799	2.828850825509894	1.241594293907937	1.8818829147104477	2.432336893613829	4.540329934805345	3.151018133358416
6.6559097838548515	5.973009403629797	6.1888263962309065	7.200496095179858	6.843522823784943	6.706403455149928	7.006045876458601	6.379715975617042	7.30428328484176	6.927714756042869	7.111439239482776	7.166445126860903	6.981992570518998	7.036825526329417	6.462710135629609	6.797408581810784	7.039501666459804	6.917754963987731	6.831176093343574	6.285496027807233	7.0729057114773335	6.968405464786171
4.640997891190169	0.05014774105450062	1.0479873308553636	6.037665973846865	4.487007867573057	4.885411677453186	8.601154019160287	4.671919035791021	8.517146860781242	8.512006114498982	8.638791834943321	8.680619512808812	8.747350911433822	8.785549526591671	6.184214674923586	5.973984572718842	4.114050547874751	6.003800089008397	8.38155465462666	4.104651333533798	3.9058225968670484	6.025891930657287
5.814414470746816	6.752228767992848	4.0174274821769	2.9674867202963364	4.968054251390129	5.5406899789292705	4.5369643828305755	6.758434125271631	3.9734598752040946	4.429903689612372	3.877076319520358	3.6062227299689567	3.8283628139967307	3.2118284577937883	4.9434733660504016	6.31391498505672	6.666159398812086	5.221855156343598	3.9267162269185034	4.530245121902439	6.1472817247013145	5.201373736885167
-3.557518440461199	-3.557518440461199	2.862402977634133	-3.557518440461199	-3.557518440461199	-3.557518440461199	-1.0058848989939795	1.9156810193155767	-3.557518440461199	-3.557518440461199	-0.056747075913408496	-1.3400165294190556	-1.56881956558598	-3.557518440461199	-0.1054901907154812	6.8122705596050706	-3.557518440461199	-3.557518440461199	-0.3128344465927869	-0.5665323921532189	3.6444222549504675	1.4133911042768368
8.449127341187195	8.25499121572149	8.871905457242553	7.941372847238112	7.856387013557403	9.472878978657079	9.134990815499386	9.300879579958524	7.239467784110275	7.109593298421746	7.111439239482776	7.200300197423735	6.984867400363998	7.094969712888184	8.115723088265957	8.379143263884401	9.83198411275081	7.914221521381049	8.565561254157009	8.322062186415158	7.862652268247024	7.6763802507724455
-3.557518440461199	-1.3156439283890762	-3.557518440461199	-3.557518440461199	-3.557518440461199	-0.1820214291167216	-1.0058848989939795	2.541465095265271	-3.557518440461199	-3.557518440461199	-3.557518440461199	-1.3400165294190556	-3.557518440461199	-3.557518440461199	2.1069212663437047	-3.557518440461199	-0.46767541463540857	3.672394717405413	-3.557518440461199	6.535472501904772	-3.557518440461199	7.3257000334755435
6.015044072685929	7.194286684516826	6.496625635694554	6.617466590992024	5.349998559147518	7.557136717070318	6.719837877854201	6.785481331447201	6.440980406186958	6.281393849199051	6.265369239586044	6.451675473457215	6.896028380916534	6.616154923046052	7.533906464329628	5.878359367686039	5.564115031652663	6.395391493397204	6.228393716391608	5.651361165311037	7.432312569473892	7.3365723494699315
8.447793689425886	8.836824313105582	8.833232096240717	8.769639297456377	8.655052309092556	9.248807299115517	7.324998752365138	9.115074894426058	7.990951770637379	8.182059243421312	8.091039178477065	8.330694885303954	8.50654854501065	8.064278662592193	9.312323875139313	8.425792989804755	7.945023762150725	8.440261362052489	7.445885000377185	7.865764471183752	9.865462359401278	7.759522175246819
4.849282464118472	5.344719201218945	5.537009304534526	4.336325503810826	5.249130472309987	4.432380447056322	5.955116631573716	4.419086555455048	6.189710252013437	6.056100715560679	5.576155317888131	5.882657431996595	5.319209267965872	4.843274919214407	4.265150907762826	5.2514638876081	4.445168279254473	4.791511343309976	6.186214022594741	5.10108568787729	5.929383776099293	5.102925217248812
